run,zp
568957,24.56
568958,23.93
568959,21.42
568960,24.56
568961,23.93
568968,21.42
568969,24.56
568970,23.93
568971,21.42
568972,24.56
568973,23.93
568974,21.42
568975,24.56
568976,23.93
568977,21.42
568978,24.56
568979,23.93
568980,21.42
568981,24.56
568982,23.93
568983,21.42
568984,24.56
568985,23.93
568986,21.42
568987,24.56
568988,23.93
568989,21.42
568990,24.56
568991,23.93
568992,21.42
568993,24.56
568994,23.93
568995,21.42
568996,24.56
568997,23.93
568998,21.42
568999,24.56
569000,23.93
569001,21.42
569002,24.56
569003,23.93
569004,21.42
569005,24.56
569006,23.93
569007,21.42
569008,24.56
569009,23.93
569040,21.42
569041,24.56
569042,23.93
569043,21.42
569044,24.56
569045,23.93
569664,21.44
569665,24.58
569666,23.96
569667,21.44
569668,24.58
569669,23.96
569688,21.44
569689,24.58
569690,23.96
569691,21.44
569692,24.58
569693,23.96
569694,21.44
569695,24.58
569696,23.96
569697,21.44
569698,24.58
569699,23.96
569700,21.44
569701,24.58
569702,23.96
569703,21.44
569704,24.58
569705,23.96
569706,21.44
569707,24.58
569708,23.96
569709,21.44
569710,24.58
569711,23.96
569712,21.44
569713,24.58
569714,23.96
569715,21.44
569716,24.58
569717,23.96
569718,21.44
569719,24.58
569720,23.96
569721,21.44
569722,24.58
569723,23.96
569724,21.44
569725,24.58
569726,23.96
569727,21.44
569728,24.58
569729,23.96
569730,21.44
569731,24.58
569732,23.96
569733,21.44
569734,24.58
569735,23.96
569739,21.44
569740,24.58
569741,23.96
569742,21.44
569743,24.58
569744,23.96
569757,21.44
569758,24.58
569759,23.96
569760,21.44
569761,24.58
569762,23.96
569763,21.44
569764,24.58
569765,23.96
569766,21.44
569767,24.58
569768,23.96
569781,21.44
569782,24.58
569783,23.96
569784,21.44
569785,24.58
569786,23.96
569793,21.44
569794,24.58
569795,23.96
569796,21.44
569797,24.58
569798,23.96
569799,21.44
569800,24.58
569801,23.96
569802,21.44
569803,24.58
569804,23.96
569805,21.44
569806,24.58
569807,23.96
569808,21.44
569809,24.58
569810,23.96
569811,21.44
569812,24.58
569813,23.96
569814,21.44
569815,24.58
569816,23.96
569817,21.44
569818,24.58
569819,23.96
569820,21.44
569821,24.58
569822,23.96
569829,21.44
569830,24.58
569831,23.96
569832,21.44
569833,24.58
569834,23.96
569853,21.44
569854,24.58
569855,23.96
569856,21.44
569857,24.58
569858,23.96
569964,21.43
569965,24.57
569966,23.96
569967,21.43
569968,24.57
569969,23.96
569985,21.43
569986,24.57
569987,23.96
569988,21.43
569989,24.57
569990,23.96
569991,21.43
569992,24.57
569993,23.96
569994,21.43
569995,24.57
569996,23.96
569997,21.43
569998,24.57
569999,23.96
570000,21.43
570001,24.57
570002,23.96
570003,21.43
570004,24.57
570005,23.96
570006,21.43
570007,24.57
570008,23.96
570009,21.43
570010,24.57
570011,23.96
570012,21.43
570013,24.57
570014,23.96
570015,21.43
570016,24.57
570017,23.96
570018,21.43
570019,24.57
570020,23.96
570027,21.43
570028,24.57
570029,23.96
570030,21.43
570031,24.57
570032,23.96
570033,21.43
570034,24.57
570035,23.96
570036,21.43
570037,24.57
570038,23.96
570039,21.43
570040,24.57
570041,23.96
570042,21.43
570043,24.57
570044,23.96
570045,21.43
570046,24.57
570047,23.96
570048,21.43
570049,24.57
570050,23.96
570051,21.43
570052,24.57
570053,23.96
570054,21.43
570055,24.57
570056,23.96
570057,21.43
570058,24.57
570059,23.96
570060,21.43
570061,24.57
570062,23.96
570063,21.43
570064,24.57
570065,23.96
570066,21.43
570067,24.57
570068,23.96
570072,21.43
570073,24.57
570074,23.96
570075,21.43
570076,24.57
570077,23.96
570078,21.43
570079,24.57
570080,23.96
570081,21.43
570082,24.57
570083,23.96
570084,21.43
570085,24.57
570086,23.96
570087,21.43
570088,24.57
570089,23.96
570090,21.43
570091,24.57
570092,23.96
570093,21.43
570094,24.57
570095,23.96
570108,21.43
570109,24.57
570110,23.96
570111,21.43
570112,24.57
570113,23.96
570114,21.43
570115,24.57
570116,23.96
570117,21.43
570118,24.57
570119,23.96
570120,21.43
570121,24.57
570122,23.96
570123,21.43
570124,24.57
570125,23.96
570132,21.43
570133,24.57
570134,23.96
570135,21.43
570136,24.57
570137,23.96
570138,21.43
570139,24.57
570140,23.96
570141,21.43
570142,24.57
570143,23.96
570144,21.43
570145,24.57
570146,23.96
570147,21.43
570148,24.57
570149,23.96
570150,21.43
570151,24.57
570152,23.96
570153,21.43
570154,24.57
570155,23.96
570554,21.44
570555,24.58
570556,23.97
570557,21.44
570558,24.58
570559,23.97
570578,21.44
570579,24.58
570580,23.97
570581,21.44
570582,24.58
570583,23.97
570596,21.44
570597,24.58
570598,23.97
570599,21.44
570600,24.58
570601,23.97
570602,21.44
570603,24.58
570604,23.97
570605,21.44
570606,24.58
570607,23.97
570608,21.44
570609,24.58
570610,23.97
570611,21.44
570612,24.58
570613,23.97
570614,21.44
570615,24.58
570616,23.97
570617,21.44
570618,24.58
570619,23.97
570626,21.44
570627,24.58
570628,23.97
570629,21.44
570630,24.58
570631,23.97
570632,21.44
570633,24.58
570634,23.97
570635,21.44
570636,24.58
570637,23.97
570638,21.44
570639,24.58
570640,23.97
570641,21.44
570642,24.58
570643,23.97
570644,21.44
570645,24.58
570646,23.97
570647,21.44
570648,24.58
570649,23.97
570662,21.44
570663,24.58
570664,23.97
570665,21.44
570666,24.58
570667,23.97
570668,21.44
570669,24.58
570670,23.97
570671,21.44
570672,24.58
570673,23.97
570701,21.44
570702,24.58
570703,23.97
570704,21.44
570705,24.58
570706,23.97
570707,21.44
570708,24.58
570709,23.97
570710,21.44
570711,24.58
570712,23.97
570713,21.44
570714,24.58
570715,23.97
570716,21.44
570717,24.58
570718,23.97
570743,21.44
570744,24.58
570745,23.97
570746,21.44
570747,24.58
570748,23.97
570749,21.44
570750,24.58
570751,23.97
570752,21.44
570753,24.58
570754,23.97
570755,21.44
570756,24.58
570757,23.97
570758,21.44
570759,24.58
570760,23.97
570761,21.44
570762,24.58
570763,23.97
570764,21.44
570765,24.58
570766,23.97
570767,21.44
570768,24.58
570769,23.97
570770,21.44
570771,24.58
570772,23.97
570779,21.44
570780,24.58
570781,23.97
570782,21.44
570783,24.58
570784,23.97
571198,21.44
571199,24.58
571200,23.92
571201,21.44
571202,24.58
571203,23.92
571234,21.44
571235,24.58
571236,23.92
571237,21.44
571238,24.58
571239,23.92
571240,21.44
571241,24.58
571242,23.92
571243,21.44
571244,24.58
571245,23.92
571246,21.44
571247,24.58
571248,23.92
571249,21.44
571250,24.58
571251,23.92
571252,21.44
571253,24.58
571254,23.92
571255,21.44
571256,24.58
571257,23.92
571264,21.44
571265,24.58
571266,23.92
571267,21.44
571268,24.58
571269,23.92
571270,21.44
571271,24.58
571272,23.92
571273,21.44
571274,24.58
571275,23.92
571294,21.44
571295,24.58
571296,23.92
571297,21.44
571298,24.58
571299,23.92
571309,21.44
571310,24.58
571311,23.92
571312,21.44
571313,24.58
571314,23.92
571315,21.44
571316,24.58
571317,23.92
571318,21.44
571319,24.58
571320,23.92
571327,21.44
571328,24.58
571329,23.92
571330,21.44
571331,24.58
571332,23.92
571333,21.44
571334,24.58
571335,23.92
571336,21.44
571337,24.58
571338,23.92
571345,21.44
571346,24.58
571347,23.92
571348,21.44
571349,24.58
571350,23.92
571351,21.44
571352,24.58
571353,23.92
571354,21.44
571355,24.58
571356,23.92
571357,21.44
571358,24.58
571359,23.92
571360,21.44
571361,24.58
571362,23.92
571363,21.44
571364,24.58
571365,23.92
571366,21.44
571367,24.58
571368,23.92
571369,21.44
571370,24.58
571371,23.92
571372,21.44
571373,24.58
571374,23.92
571375,21.44
571376,24.58
571377,23.92
571378,21.44
571379,24.58
571380,23.92
571393,21.44
571394,24.58
571395,23.92
571396,21.44
571397,24.58
571398,23.92
571399,21.44
571400,24.58
571401,23.92
571402,21.44
571403,24.58
571404,23.92
571411,21.44
571412,24.58
571413,23.92
571414,21.44
571415,24.58
571416,23.92
571417,21.44
571418,24.58
571419,23.92
571420,21.44
571421,24.58
571422,23.92
571519,21.44
571520,24.58
571521,23.95
571522,21.44
571523,24.58
571524,23.95
571549,21.44
571550,24.58
571551,23.95
571552,21.44
571553,24.58
571554,23.95
571561,21.44
571562,24.58
571563,23.95
571564,21.44
571565,24.58
571566,23.95
571591,21.44
571592,24.58
571593,23.95
571594,21.44
571595,24.58
571596,23.95
571597,21.44
571598,24.58
571599,23.95
571600,21.44
571601,24.58
571602,23.95
571615,21.44
571616,24.58
571617,23.95
571618,21.44
571619,24.58
571620,23.95
571639,21.44
571640,24.58
571641,23.95
571642,21.44
571643,24.58
571644,23.95
571675,21.44
571676,24.58
571677,23.95
571678,21.44
571679,24.58
571680,23.95
571687,21.44
571688,24.58
571689,23.95
571690,21.44
571691,24.58
571692,23.95
571699,21.44
571700,24.58
571701,23.95
571702,21.44
571703,24.58
571704,23.95
571705,21.44
571706,24.58
571707,23.95
571708,21.44
571709,24.58
571710,23.95
571711,21.44
571712,24.58
571713,23.95
571714,21.44
571715,24.58
571716,23.95
571717,21.44
571718,24.58
571719,23.95
571720,21.44
571721,24.58
571722,23.95
571729,21.44
571730,24.58
571731,23.95
571732,21.44
571733,24.58
571734,23.95
571735,21.44
571736,24.58
571737,23.95
571738,21.44
571739,24.58
571740,23.95
571741,21.44
571742,24.58
571743,23.95
571744,21.44
571745,24.58
571746,23.95
597410,21.41
597411,24.55
597412,23.92
597413,21.41
597414,24.55
597415,23.92
597416,21.41
597417,24.55
597418,23.92
597419,21.41
597420,24.55
597421,23.92
597422,21.41
597423,24.55
597424,23.92
597425,21.41
597426,24.55
597427,23.92
597464,21.41
597465,24.55
597466,23.92
597467,21.41
597468,24.55
597469,23.92
597482,21.41
597483,24.55
597484,23.92
597485,21.41
597486,24.55
597487,23.92
597488,21.41
597489,24.55
597490,23.92
597491,21.41
597492,24.55
597493,23.92
597509,21.41
597510,24.55
597511,23.92
597512,21.41
597513,24.55
597514,23.92
597515,21.41
597516,24.55
597517,23.92
597518,21.41
597519,24.55
597520,23.92
597521,21.41
597522,24.55
597523,23.92
597524,21.41
597525,24.55
597526,23.92
597527,21.41
597528,24.55
597529,23.92
597530,21.41
597531,24.55
597532,23.92
597533,21.41
597534,24.55
597535,23.92
597542,21.41
597543,24.55
597544,23.92
597548,21.41
597549,24.55
597550,23.92
597551,21.41
597552,24.55
597553,23.92
597554,21.41
597555,24.55
597556,23.92
597557,21.41
597558,24.55
597559,23.92
597560,21.41
597561,24.55
597562,23.92
597563,21.41
597564,24.55
597565,23.92
597776,21.45
597777,24.59
597778,23.94
597779,21.45
597780,24.59
597781,23.94
597788,21.45
597789,24.59
597790,23.94
597791,21.45
597792,24.59
597793,23.94
597867,21.45
597868,24.59
597869,23.94
597870,21.45
597871,24.59
597872,23.94
597897,21.45
597898,24.59
597899,23.94
597900,21.45
597901,24.59
597902,23.94
597945,21.45
597946,24.59
597947,23.94
597948,21.45
597949,24.59
597950,23.94
597963,21.45
597964,24.59
597965,23.94
597966,21.45
597967,24.59
597968,23.94
598208,21.45
598209,24.59
598210,23.93
598211,21.45
598212,24.59
598213,23.93
598214,21.45
598215,24.59
598216,23.93
598217,21.45
598218,24.59
598219,23.93
598226,21.45
598227,24.59
598228,23.93
598229,21.45
598230,24.59
598231,23.93
598232,21.45
598233,24.59
598234,23.93
598235,21.45
598236,24.59
598237,23.93
598241,21.45
598242,24.59
598243,23.93
598244,21.45
598245,24.59
598246,23.93
598247,21.45
598248,24.59
598249,23.93
598250,21.45
598251,24.59
598252,23.93
598259,21.45
598260,24.59
598261,23.93
598262,21.45
598263,24.59
598264,23.93
598289,21.45
598290,24.59
598291,23.93
598292,21.45
598293,24.59
598294,23.93
598307,21.45
598308,24.59
598309,23.93
598310,21.45
598311,24.59
598312,23.93
598393,21.45
598394,24.59
598395,23.93
598396,21.45
598397,24.59
598398,23.93
598411,21.45
598412,24.59
598413,23.93
598414,21.45
598415,24.59
598416,23.93
598420,21.45
598421,24.59
598422,23.93
598423,21.45
598424,24.59
598425,23.93
598426,21.45
598427,24.59
598428,23.93
598429,21.45
598430,24.59
598431,23.93
598432,21.45
598433,24.59
598434,23.93
598435,21.45
598436,24.59
598437,23.93
598444,21.45
598445,24.59
598446,23.93
598447,21.45
598448,24.59
598449,23.93
598450,21.45
598451,24.59
598452,23.93
598453,21.45
598454,24.59
598455,23.93
598510,21.45
598511,24.59
598512,23.93
598513,21.45
598514,24.59
598515,23.93
598522,21.45
598523,24.59
598524,23.93
598525,21.45
598526,24.59
598527,23.93
598534,21.45
598535,24.59
598536,23.93
598537,21.45
598538,24.59
598539,23.93
598588,21.45
598589,24.59
598590,23.93
598591,21.45
598592,24.59
598593,23.93
598618,21.45
598619,24.59
598620,23.93
598621,21.45
598622,24.59
598623,23.93
598654,21.45
598655,24.59
598656,23.93
598657,21.45
598658,24.59
598659,23.93
598666,21.45
598667,24.59
598668,23.93
598669,21.45
598670,24.59
598671,23.93
598705,21.45
598706,24.59
598707,23.93
598708,21.45
598709,24.59
598710,23.93
598723,21.45
598724,24.59
598725,23.93
598726,21.45
598727,24.59
598728,23.93
598729,21.45
598730,24.59
598731,23.93
598732,21.45
598733,24.59
598734,23.93
598765,21.45
598766,24.59
598767,23.93
598768,21.45
598769,24.59
598770,23.93
598836,21.45
598837,24.59
598838,23.94
598839,21.45
598840,24.59
598841,23.94
598842,21.45
598843,24.59
598844,23.94
598845,21.45
598846,24.59
598847,23.94
598848,21.45
598849,24.59
598850,23.94
598851,21.45
598852,24.59
598853,23.94
598854,21.45
598855,24.59
598856,23.94
598857,21.45
598858,24.59
598859,23.94
598860,21.45
598861,24.59
598862,23.94
598863,21.45
598864,24.59
598865,23.94
598866,21.45
598867,24.59
598868,23.94
598869,21.45
598870,24.59
598871,23.94
598878,21.45
598879,24.59
598880,23.94
598881,21.45
598882,24.59
598883,23.94
598884,21.45
598885,24.59
598886,23.94
598887,21.45
598888,24.59
598889,23.94
598932,21.45
598933,24.59
598934,23.94
598935,21.45
598936,24.59
598937,23.94
598944,21.45
598945,24.59
598946,23.94
598947,21.45
598948,24.59
598949,23.94
598986,21.45
598987,24.59
598988,23.94
598989,21.45
598990,24.59
598991,23.94
598992,21.45
598993,24.59
598994,23.94
598995,21.45
598996,24.59
598997,23.94
599022,21.45
599023,24.59
599024,23.94
599025,21.45
599026,24.59
599027,23.94
599034,21.45
599035,24.59
599036,23.94
599037,21.45
599038,24.59
599039,23.94
599574,21.45
599575,24.59
599576,23.92
599577,21.45
599578,24.59
599579,23.92
599628,21.45
599629,24.59
599630,23.92
599631,21.45
599632,24.59
599633,23.92
599646,21.45
599647,24.59
599648,23.92
599649,21.45
599650,24.59
599651,23.92
599652,21.45
599653,24.59
599654,23.92
599655,21.45
599656,24.59
599657,23.92
599676,21.45
599677,24.59
599678,23.92
599679,21.45
599680,24.59
599681,23.92
599694,21.45
599695,24.59
599696,23.92
599697,21.45
599698,24.59
599699,23.92
599712,21.45
599713,24.59
599714,23.92
599715,21.45
599716,24.59
599717,23.92
599772,21.45
599773,24.59
599774,23.92
599775,21.45
599776,24.59
599777,23.92
599784,21.45
599785,24.59
599786,23.92
599787,21.45
599788,24.59
599789,23.92
599814,21.45
599815,24.59
599816,23.92
599817,21.45
599818,24.59
599819,23.92
599862,21.45
599863,24.59
599864,23.92
599865,21.45
599866,24.59
599867,23.92
599868,21.45
599869,24.59
599870,23.92
599871,21.45
599872,24.59
599873,23.92
599898,21.45
599899,24.59
599900,23.92
599901,21.45
599902,24.59
599903,23.92
599946,21.45
599947,24.59
599948,23.92
599949,21.45
599950,24.59
599951,23.92
625732,21.31
625733,24.45
625734,23.8
625735,21.31
625736,24.45
625737,23.8
626190,21.41
626191,24.55
626192,23.93
626193,21.41
626194,24.55
626195,23.93
626196,21.41
626197,24.55
626198,23.93
626199,21.41
626200,24.55
626201,23.93
626202,21.41
626203,24.55
626204,23.93
626205,21.41
626206,24.55
626207,23.93
626208,21.41
626209,24.55
626210,23.93
626211,21.41
626212,24.55
626213,23.93
626214,21.41
626215,24.55
626216,23.93
626217,21.41
626218,24.55
626219,23.93
626253,21.41
626254,24.55
626255,23.93
626256,21.41
626257,24.55
626258,23.93
626271,21.41
626272,24.55
626273,23.93
626274,21.41
626275,24.55
626276,23.93
647361,21.47
647362,24.61
647363,23.97
647364,21.47
647365,24.61
647366,23.97
647385,21.47
647386,24.61
647387,23.97
647388,21.47
647389,24.61
647390,23.97
647391,21.47
647392,24.61
647393,23.97
647394,21.47
647395,24.61
647396,23.97
647403,21.47
647404,24.61
647405,23.97
647406,21.47
647407,24.61
647408,23.97
647409,21.47
647410,24.61
647411,23.97
647412,21.47
647413,24.61
647414,23.97
647415,21.47
647416,24.61
647417,23.97
647418,21.47
647419,24.61
647420,23.97
647421,21.47
647422,24.61
647423,23.97
647424,21.47
647425,24.61
647426,23.97
647433,21.47
647434,24.61
647435,23.97
647436,21.47
647437,24.61
647438,23.97
647485,21.47
647486,24.61
647487,23.97
647488,21.47
647489,24.61
647490,23.97
647503,21.47
647504,24.61
647505,23.97
647506,21.47
647507,24.61
647508,23.97
647515,21.47
647516,24.61
647517,23.97
647518,21.47
647519,24.61
647520,23.97
647527,21.47
647528,24.61
647529,23.97
647530,21.47
647531,24.61
647532,23.97
647533,21.47
647534,24.61
647535,23.97
647536,21.47
647537,24.61
647538,23.97
647539,21.47
647540,24.61
647541,23.97
647542,21.47
647543,24.61
647544,23.97
647560,21.47
647561,24.61
647562,23.97
647563,21.47
647564,24.61
647565,23.97
647608,21.47
647609,24.61
647610,23.97
647611,21.47
647612,24.61
647613,23.97
647632,21.47
647633,24.61
647634,23.97
647635,21.47
647636,24.61
647637,23.97
647665,21.47
647666,24.61
647667,23.97
647668,21.47
647669,24.61
647670,23.97
649285,21.41
649360,21.41
649477,21.41
649478,24.55
649479,23.88
649480,21.41
649481,24.55
649482,23.88
649489,21.41
649490,24.55
649491,23.88
649492,21.41
649493,24.55
649494,23.88
649495,21.41
649496,24.55
649497,23.88
649498,21.41
649499,24.55
649500,23.88
649514,24.55
649515,23.88
649516,21.41
649517,24.55
649518,23.88
649526,24.55
649527,23.88
649528,21.41
649529,24.55
649530,23.88
649531,21.41
649532,24.55
649533,23.88
649534,21.41
649535,24.55
649536,23.88
649537,21.41
649538,24.55
649539,23.88
649540,21.41
649541,24.55
649542,23.88
649561,21.41
649562,24.55
649563,23.88
649564,21.41
649565,24.55
649566,23.88
649585,21.41
649586,24.55
649587,23.88
649588,21.41
649589,24.55
649590,23.88
649642,21.41
649643,24.55
649644,23.88
649645,21.41
649646,24.55
649647,23.88
649654,21.41
649655,24.55
649656,23.88
649657,21.41
649658,24.55
649659,23.88
649696,21.41
649697,24.55
649698,23.88
649699,21.41
649700,24.55
649701,23.88
649711,21.41
649712,24.55
649713,23.88
649714,21.41
649715,24.55
649716,23.88
649759,21.41
649760,24.55
649761,23.88
649762,21.41
649763,24.55
649764,23.88
649777,21.41
649778,24.55
649779,23.88
649780,21.41
649781,24.55
649782,23.88
650807,21.42
650808,24.56
650809,23.89
650810,21.42
650811,24.56
650812,23.89
650819,21.42
650820,24.56
650821,23.89
650822,21.42
650823,24.56
650824,23.89
702485,21.4
702486,24.54
702487,23.87
702488,21.4
702489,24.54
702490,23.87
702491,21.4
702492,24.54
702493,23.87
702494,21.4
702495,24.54
702496,23.87
702509,21.4
702510,24.54
702511,23.87
702512,21.4
702513,24.54
702514,23.87
702539,21.4
702540,24.54
702541,23.87
702542,21.4
702543,24.54
702544,23.87
702545,21.4
702546,24.54
702547,23.87
702548,21.4
702549,24.54
702550,23.87
702551,21.4
702552,24.54
702553,23.87
702554,21.4
702555,24.54
702556,23.87
702563,21.4
702564,24.54
702565,23.87
702566,21.4
702567,24.54
702568,23.87
702575,21.4
702576,24.54
702577,23.87
702578,21.4
702579,24.54
702580,23.87
702581,21.4
702582,24.54
702583,23.87
702584,21.4
702585,24.54
702586,23.87
702611,21.4
702612,24.54
702613,23.87
702614,21.4
702615,24.54
702616,23.87
702623,21.4
702624,24.54
702625,23.87
702626,21.4
702627,24.54
702628,23.87
702629,21.4
702630,24.54
702631,23.87
702632,21.4
702633,24.54
702634,23.87
702641,21.4
702642,24.54
702643,23.87
702644,21.4
702645,24.54
702646,23.87
702647,21.4
702648,24.54
702649,23.87
702650,21.4
702651,24.54
702652,23.87
702653,21.4
702654,24.54
702655,23.87
702656,21.4
702657,24.54
702658,23.87
702659,21.4
702660,24.54
702661,23.87
702662,21.4
702663,24.54
702664,23.87
702671,21.4
702672,24.54
702673,23.87
702674,21.4
702675,24.54
702676,23.87
702677,21.4
702678,24.54
702679,23.87
702680,21.4
702681,24.54
702682,23.87
702683,21.4
702684,24.54
702685,23.87
702686,21.4
702687,24.54
702688,23.87
702695,21.4
702696,24.54
702697,23.87
702698,21.4
702699,24.54
702700,23.87
702701,21.4
702702,24.54
702703,23.87
702704,21.4
702705,24.54
702706,23.87
702713,21.4
702714,24.54
702715,23.87
702716,21.4
702717,24.54
702718,23.87
702719,21.4
702720,24.54
702721,23.87
702722,21.4
702723,24.54
702724,23.87
702725,21.4
702726,24.54
702727,23.87
702728,21.4
702729,24.54
702730,23.87
702731,21.4
702732,24.54
702733,23.87
702734,21.4
702735,24.54
702736,23.87
702737,21.4
702738,24.54
702739,23.87
702740,21.4
702741,24.54
702742,23.87
702743,21.4
702744,24.54
702745,23.87
702746,21.4
702747,24.54
702748,23.87
702755,21.4
702756,24.54
702757,23.87
702758,21.4
702759,24.54
702760,23.87
702761,21.4
702762,24.54
702763,23.87
702764,21.4
702765,24.54
702766,23.87
702767,21.4
702768,24.54
702769,23.87
702770,21.4
702771,24.54
702772,23.87
702773,21.4
702774,24.54
702775,23.87
702776,21.4
702777,24.54
702778,23.87
702797,21.4
702798,24.54
702799,23.87
702800,21.4
702801,24.54
702802,23.87
702827,21.4
702828,24.54
702829,23.87
702830,21.4
702831,24.54
702832,23.87
703340,21.4
703341,24.54
703342,23.9
703343,21.4
703344,24.54
703345,23.9
703358,21.4
703359,24.54
703360,23.9
703361,21.4
703362,24.54
703363,23.9
703364,21.4
703365,24.54
703366,23.9
703367,21.4
703368,24.54
703369,23.9
703376,21.4
703377,24.54
703378,23.9
703379,21.4
703380,24.54
703381,23.9
703406,21.4
703407,24.54
703408,23.9
703409,21.4
703410,24.54
703411,23.9
703418,21.4
703419,24.54
703420,23.9
703421,21.4
703422,24.54
703423,23.9
703424,21.4
703425,24.54
703426,23.9
703427,21.4
703428,24.54
703429,23.9
703493,21.4
703494,24.54
703495,23.9
703496,21.4
703497,24.54
703498,23.9
703499,21.4
703500,24.54
703501,23.9
703502,21.4
703503,24.54
703504,23.9
703517,21.4
703518,24.54
703519,23.9
703520,21.4
703521,24.54
703522,23.9
703535,21.4
703536,24.54
703537,23.9
703538,21.4
703539,24.54
703540,23.9
703607,21.4
703608,24.54
703609,23.9
703610,21.4
703611,24.54
703612,23.9
703631,21.4
703632,24.54
703633,23.9
703634,21.4
703635,24.54
703636,23.9
703661,21.4
703662,24.54
703663,23.9
703664,21.4
703665,24.54
703666,23.9
703667,21.4
703668,24.54
703669,23.9
703670,21.4
703671,24.54
703672,23.9
703679,21.4
703680,24.54
703681,23.9
703682,21.4
703683,24.54
703684,23.9
703685,21.4
703686,24.54
703687,23.9
703688,21.4
703689,24.54
703690,23.9
703691,21.4
703692,24.54
703693,23.9
703694,21.4
703695,24.54
703696,23.9
703715,21.4
703716,24.54
703717,23.9
703718,21.4
703719,24.54
703720,23.9
703721,21.4
703722,24.54
703723,23.9
703724,21.4
703725,24.54
703726,23.9
703727,21.4
703728,24.54
703729,23.9
703730,21.4
703731,24.54
703732,23.9
703739,21.4
703740,24.54
703741,23.9
703742,21.4
703743,24.54
703744,23.9
703864,21.4
703865,24.54
703866,23.89
703867,21.4
703868,24.54
703869,23.89
